candidate_id,candidate_label,validation_layer,ring,truth,top_class_mean_prob,class_support,indeterminate,operational_call,switch_rate_from_base,top_prob_abs_shift
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16409,resident,0.4090909090909091,1,TRUE,indeterminate,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16446,AU migrant,0.4090909090909091,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16536,NZ migrant,0.4090909090909091,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16641,NZ migrant,0.4090909090909091,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16655,AU migrant,0.4090909090909091,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16953,NZ migrant,0.4090909090909091,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16990,NZ migrant,0.4090909090909091,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19312,AU migrant,0.4090909090909091,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19346,resident,0.4090909090909091,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19366,AU migrant,0.4090909090909091,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19907,resident,0.4090909090909091,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP9059,resident,0.4090909090909091,1,TRUE,indeterminate,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16409,resident,0.6148921302773235,1,FALSE,resident,0,0.02173256666531053
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16446,AU migrant,0.4606637931598057,0.972,TRUE,indeterminate,0.028,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16536,NZ migrant,0.4636410928423037,0.996,TRUE,indeterminate,0.004,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16641,NZ migrant,0.47372091699138785,0.994,TRUE,indeterminate,0.006,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16655,AU migrant,0.4393106840038712,0.762,TRUE,indeterminate,0.238,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16953,NZ migrant,0.5052895006133287,0.958,FALSE,NZ migrant,0.042,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16990,NZ migrant,0.4542016343671154,0.898,TRUE,indeterminate,0.102,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19312,AU migrant,0.4381049493253812,0.998,TRUE,indeterminate,0.002,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19346,resident,0.491361343234698,0.998,TRUE,indeterminate,0.002,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19366,AU migrant,0.4679131886580577,0.99,TRUE,indeterminate,0.01,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19907,resident,0.40998851484246746,0.658,TRUE,indeterminate,0.342,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP9059,resident,0.48951483328830503,0.994,TRUE,indeterminate,0.006,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16140,NZ migrant,0.4,1,TRUE,indeterminate,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16501,resident,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16529,AU migrant,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16533,AU migrant,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16609,NZ migrant,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16652,resident,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16945,NZ migrant,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19314,AU migrant,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19368,AU migrant,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19371,resident,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19923,resident,0.4,1,TRUE,indeterminate,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16140,NZ migrant,0.3729167707420202,0.946,TRUE,indeterminate,0.054,2.3917251555438668e-4
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16501,resident,0.442438919179284,0.996,TRUE,indeterminate,0.004,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16529,AU migrant,0.47860541091733055,1,TRUE,indeterminate,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16533,AU migrant,0.3782730176519693,0.968,TRUE,indeterminate,0.032,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16609,NZ migrant,0.4539026520782766,1,TRUE,indeterminate,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16652,resident,0.43429106436405024,0.986,TRUE,indeterminate,0.014,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16945,NZ migrant,0.4087812206696483,0.962,TRUE,indeterminate,0.038,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19314,AU migrant,0.39913966951497487,0.964,TRUE,indeterminate,0.036,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19368,AU migrant,0.3817661597357817,0.794,TRUE,indeterminate,0.206,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19371,resident,0.4034420797355802,0.826,TRUE,indeterminate,0.174,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19923,resident,0.526006657280168,1,FALSE,resident,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,04258275,AU migrant,0.4,1,TRUE,indeterminate,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16470,resident,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16534,AU migrant,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16627,resident,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16628,resident,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16958,NZ migrant,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19350,NZ migrant,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19360,NZ migrant,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19365,AU migrant,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19915,NZ migrant,0.4,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19983,resident,0.4,1,TRUE,indeterminate,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,04258275,AU migrant,0.42150916155209667,0.784,TRUE,indeterminate,0.216,4.4912424122722783e-4
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16470,resident,0.4168918699380254,0.986,TRUE,indeterminate,0.014,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16534,AU migrant,0.4232532792462807,1,TRUE,indeterminate,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16627,resident,0.5039062741866462,1,FALSE,resident,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16628,resident,0.4041249236012855,0.816,TRUE,indeterminate,0.184,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16958,NZ migrant,0.4239558465934701,0.974,TRUE,indeterminate,0.026,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19350,NZ migrant,0.40150662132121345,0.82,TRUE,indeterminate,0.18,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19360,NZ migrant,0.5387097675607031,1,FALSE,resident,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19365,AU migrant,0.5250345269093191,1,FALSE,AU migrant,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19915,NZ migrant,0.4240757876802843,0.99,TRUE,indeterminate,0.01,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19983,resident,0.3758297605007383,0.916,TRUE,indeterminate,0.084,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16461,resident,0.3777777777777777,1,TRUE,indeterminate,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16543,resident,0.3777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16656,AU migrant,0.3777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16667,AU migrant,0.3777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16693,NZ migrant,0.3777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16784,resident,0.3777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16815,AU migrant,0.3777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16938,NZ migrant,0.3777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP17010,resident,0.3777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP17011,NZ migrant,0.3777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19361,resident,0.3777777777777777,1,TRUE,indeterminate,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16461,resident,0.3919371475492596,0.77,TRUE,indeterminate,0.23,3.747092507880301e-4
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16543,resident,0.5076253332995849,0.938,FALSE,resident,0.062,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16656,AU migrant,0.6964258713748376,1,FALSE,AU migrant,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16667,AU migrant,0.3882528238912939,0.586,TRUE,indeterminate,0.414,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16693,NZ migrant,0.604981803223636,1,FALSE,resident,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16784,resident,0.5333140261724558,1,FALSE,resident,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16815,AU migrant,0.48281458291981233,0.92,TRUE,indeterminate,0.08,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16938,NZ migrant,0.5255468515935897,0.962,FALSE,NZ migrant,0.038,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP17010,resident,0.4802706793530808,0.98,TRUE,indeterminate,0.02,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP17011,NZ migrant,0.4945995205300327,1,TRUE,indeterminate,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19361,resident,0.4717065836234977,0.814,TRUE,indeterminate,0.186,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16507,resident,0.37777777777777777,1,TRUE,indeterminate,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16642,AU migrant,0.37777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16643,AU migrant,0.37777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP16906,resident,0.37777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19311,NZ migrant,0.37777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19327,NZ migrant,0.37777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19340,AU migrant,0.37777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19908,resident,0.37777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19921,resident,0.37777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19922,resident,0.37777777777777777,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,blocked_coordinate_cv,CP19931,NZ migrant,0.37777777777777777,1,TRUE,indeterminate,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16507,resident,0.5941019179756347,1,FALSE,resident,0,0.0076380428840761
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16642,AU migrant,0.5796295384794955,1,FALSE,resident,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16643,AU migrant,0.388587148208863,0.708,TRUE,indeterminate,0.292,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP16906,resident,0.5076289581719217,1,FALSE,resident,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19311,NZ migrant,0.4535621720116795,0.994,TRUE,indeterminate,0.006,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19327,NZ migrant,0.44100458190135366,0.97,TRUE,indeterminate,0.03,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19340,AU migrant,0.5874626970778005,1,FALSE,AU migrant,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19908,resident,0.4747227951317856,0.998,TRUE,indeterminate,0.002,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19921,resident,0.5152718349647343,1,FALSE,resident,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19922,resident,0.506561861281092,0.994,FALSE,resident,0.006,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,blocked_coordinate_cv,CP19931,NZ migrant,0.45210671112626566,0.99,TRUE,indeterminate,0.01,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP16529,AU migrant,0.3953488372093024,1,TRUE,indeterminate,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP16642,AU migrant,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP16667,AU migrant,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP16693,NZ migrant,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP16784,resident,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP16958,NZ migrant,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP19327,NZ migrant,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP19365,AU migrant,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP19371,resident,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP19907,resident,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP19915,NZ migrant,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP19983,resident,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP9059,resident,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP16529,AU migrant,0.8580420962003704,1,FALSE,NZ migrant,0,0.00218804930794525
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP16642,AU migrant,0.6518095402948545,1,FALSE,resident,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP16667,AU migrant,0.4000110197276321,0.716,TRUE,indeterminate,0.284,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP16693,NZ migrant,0.7372059263229868,1,FALSE,resident,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP16784,resident,0.5929463334075978,0.99,FALSE,resident,0.01,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP16958,NZ migrant,0.7457957430230027,1,FALSE,NZ migrant,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP19327,NZ migrant,0.4449369041342347,0.736,TRUE,indeterminate,0.264,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP19365,AU migrant,0.8358206213340901,1,FALSE,AU migrant,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP19371,resident,0.5912175621432465,0.958,FALSE,NZ migrant,0.042,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP19907,resident,0.4353270316907351,0.806,TRUE,indeterminate,0.194,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP19915,NZ migrant,0.38903932735862673,0.65,TRUE,indeterminate,0.35,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP19983,resident,0.4221275579189075,0.78,TRUE,indeterminate,0.22,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP9059,resident,0.5668346680532816,0.98,FALSE,resident,0.02,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP16140,NZ migrant,0.3953488372093024,1,TRUE,indeterminate,0,0
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP16470,resident,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP16501,resident,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP16543,resident,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP16652,resident,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP16656,AU migrant,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP16815,AU migrant,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP16945,NZ migrant,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP16953,NZ migrant,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP19314,AU migrant,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP19340,AU migrant,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP19922,resident,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_a_breast_cn,Rung 2 A: Breast-only C/N,repeated_stratified_cv,CP19931,NZ migrant,0.3953488372093024,1,TRUE,indeterminate,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP16140,NZ migrant,0.36681150661120665,0.992,TRUE,indeterminate,0.008,1.542102343229379e-4
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP16470,resident,0.40534872118708737,1,TRUE,indeterminate,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP16501,resident,0.41508745431643185,1,TRUE,indeterminate,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP16543,resident,0.4099218485983476,1,TRUE,indeterminate,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP16652,resident,0.413469700361104,1,TRUE,indeterminate,0,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP16656,AU migrant,0.3711666467384509,0.828,TRUE,indeterminate,0.172,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP16815,AU migrant,0.3560019469652,0.944,TRUE,indeterminate,0.056,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP16945,NZ migrant,0.3534728572377728,0.922,TRUE,indeterminate,0.078,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP16953,NZ migrant,0.37438723763412624,0.744,TRUE,indeterminate,0.256,NA
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,repeated_stratified_cv,CP19314,AU migrant,0.3836618477288919,1,TRUE,indeterminate,0,NA
